hospital_pk,hospital_name,collection_week,state,fips_code,geocoded_hospital_address,no_dose_personnel,one_dose_personnel,two_dose_personnel,data_reported,correct_coding,total_personnel,percentage_unvacc,std_error,personnel_iqr,personnel_lbd,personnel_ubd,possible_incorrect_count,recip_county,recip_state,one_dose_pop,two_dose_pop,county_pop_size,percentage_unvacc_county,std_error_away_from_count_pop
241309,ESSENTIA HEALTH SANDSTONE,2021-11-05,MN,27115,"{'type': 'Point', 'coordinates': [-92.882968, 46.118408]}",NA,NA,NA,NA,NA,NA,NA,NA,3,113.5,125.5,NA,Pine County,MN,55.7,52.3,29579,0.44299999999999995,NA
370206,OKLAHOMA SPINE HOSPITAL,2021-11-05,OK,40109,"{'type': 'Point', 'coordinates': [-97.583623, 35.615238]}",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,Oklahoma County,OK,84.9,70.7,797434,0.1509999999999999,NA
062013,KINDRED HOSPITAL AURORA,2021-11-05,CO,08001,"{'type': 'Point', 'coordinates': [-104.828323, 39.727342]}",5,139,120,1,1,144,0.034722222222222224,0.015256280470444522,23,109.5,201.5,0,Adams County,CO,79,73.6,517421,0.20999999999999996,-11.488893253983989
262020,"LANDMARK HOSPITAL OF COLUMBIA, LLC",2021-11-05,MO,29019,NA,188,17,17,1,1,205,0.9170731707317074,0.019260723368099118,0,205,205,0,Boone County,MO,73.5,65.1,180463,0.265,33.85507170575504
191303,ASSUMPTION COMMUNITY HOSPITAL,2021-11-05,LA,22007,"{'type': 'Point', 'coordinates': [-91.033875, 29.957585]}",56,0,56,1,0,112,0.5,0.0472455591261534,27,44.5,152.5,0,Assumption Parish,LA,53.5,47.2,21891,0.46499999999999997,0.7408103670980861
140172,FRANCISCAN HEALTH OLYMPIA & CHICAGO HEIGHTS,2021-11-05,IL,17031,"{'type': 'Point', 'coordinates': [-87.713244, 41.522491]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cook County,IL,81.5,74.8,5150233,0.18500000000000005,NA
440008,HENDERSON COUNTY COMMUNITY HOSPITAL,2021-11-05,TN,47077,"{'type': 'Point', 'coordinates': [-88.398875, 35.654205]}",NA,NA,NA,NA,NA,NA,NA,NA,0,120,120,NA,Henderson County,TN,53.5,47.3,28117,0.46499999999999997,NA
140231,EDWARD HOSPITAL,2021-11-05,IL,17043,"{'type': 'Point', 'coordinates': [-88.149267, 41.761547]}",1510,110,4991,1,0,6501,0.23227195816028304,0.005237354965506275,1053,4914.5,9126.5,0,DuPage County,IL,86.5,81.2,922921,0.135,18.572725889485344
260040,COX MEDICAL CENTERS,2021-11-05,MO,29077,"{'type': 'Point', 'coordinates': [-93.278091, 37.144664]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Greene County,MO,59,53.1,293086,0.41000000000000003,NA
230038,SPECTRUM HEALTH - BUTTERWORTH CAMPUS,2021-11-05,MI,26081,"{'type': 'Point', 'coordinates': [-85.665037, 42.970517]}",2997,20589,20285,1,1,23586,0.12706690409564997,0.002168600516990015,217.75,22979.375,23850.375,0,Kent County,MI,71.4,68.4,656955,0.2859999999999999,-73.28832334917392
340119,ATRIUM HEALTH STANLY,2021-11-05,NC,37167,"{'type': 'Point', 'coordinates': [-80.194398, 35.362606]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stanly County,NC,58.7,45.6,62806,0.4129999999999999,NA
250061,YALOBUSHA GENERAL HOSPITAL,2021-11-05,MS,28161,"{'type': 'Point', 'coordinates': [-89.641013, 34.1307]}",21,279,143,1,1,300,0.07,0.014730919862656237,0,300,300,0,Yalobusha County,MS,82.1,73.7,12108,0.17900000000000005,-7.399402142993226
180009,KING'S DAUGHTERS' MEDICAL CENTER,2021-11-05,KY,21019,"{'type': 'Point', 'coordinates': [-82.635123, 38.469998]}",0,0,0,0,0,0,NA,NA,0,0,0,0,Boyd County,KY,57.6,48,46718,0.42399999999999993,NA
190111,"WILLIS KNIGHTON MEDICAL CENTER, INC",2021-11-05,LA,22017,"{'type': 'Point', 'coordinates': [-93.778869, 32.483879]}",0,0,0,0,0,0,NA,NA,0,0,0,0,Caddo Parish,LA,61.2,53.9,240204,0.388,NA
260138,ST LUKES HOSPITAL OF KANSAS CITY,2021-11-05,MO,29095,"{'type': 'Point', 'coordinates': [-94.590127, 39.046477]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jackson County,MO,71,60.3,703011,0.29000000000000004,NA
050684,MENIFEE GLOBAL MEDICAL CENTER,2021-11-05,CA,06065,"{'type': 'Point', 'coordinates': [-117.166556, 33.718302]}",262,0,88,1,0,350,0.7485714285714286,0.023189421535196306,0,350,350,0,Riverside County,CA,71.6,62.8,2470546,0.28400000000000003,20.033765303990613
522006,SELECT SPECIALTY HOSPITAL MILWAUKEE,2021-11-05,WI,55079,"{'type': 'Point', 'coordinates': [-88.023415, 43.0027]}",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,Milwaukee County,WI,75.7,69.3,945726,0.243,NA
361315,HARDIN MEMORIAL HOSPITAL,2021-11-05,OH,39065,"{'type': 'Point', 'coordinates': [-83.595879, 40.645602]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hardin County,OH,45.9,43,31365,0.541,NA
391312,PENN HIGHLANDS BROOKVILLE,2021-11-05,PA,42065,"{'type': 'Point', 'coordinates': [-79.092884, 41.156473]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jefferson County,PA,65.4,56.4,43425,0.346,NA
180011,CHI SAINT JOSEPH LONDON,2021-11-05,KY,21125,"{'type': 'Point', 'coordinates': [-84.110763, 37.118935]}",0,0,0,0,0,0,NA,NA,0,0,0,0,Laurel County,KY,50.2,45.4,60813,0.498,NA
050082,ST JOHNS REGIONAL MEDICAL CENTER,2021-11-05,CA,06111,"{'type': 'Point', 'coordinates': [-119.158248, 34.217127]}",0,0,0,0,0,0,NA,NA,0,0,0,0,Ventura County,CA,85,75.6,846006,0.15000000000000002,NA
061325,PIONEERS MEDICAL CENTER,2021-11-05,CO,08103,NA,94,0,85,1,0,179,0.5251396648044693,0.03732448664204619,34,94,230,0,Rio Blanco County,CO,49.8,44.3,6324,0.502,0.6199593587551809
050121,ADVENTIST HEALTH HANFORD,2021-11-05,CA,06031,"{'type': 'Point', 'coordinates': [-119.669153, 36.323723]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kings County,CA,59.4,49.2,152940,0.406,NA
100118,ADVENTHEALTH PALM COAST,2021-11-05,FL,12035,"{'type': 'Point', 'coordinates': [-81.189504, 29.476961]}",1091,41,1073,1,0,2164,0.5041589648798521,0.010747967675559186,1681.25,-2213.875,4511.125,0,Flagler County,FL,75.2,66.7,115081,0.248,23.833246676239646
041310,STONE COUNTY MEDICAL CENTER,2021-11-05,AR,05137,"{'type': 'Point', 'coordinates': [-92.083049, 35.85574]}",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,Stone County,AR,45.4,40,12506,0.546,NA
190144,MINDEN MEDICAL CENTER,2021-11-05,LA,22119,NA,254,0,0,1,1,254,1,0,455,-428.5,1391.5,0,Webster Parish,LA,53.8,48,38340,0.4620000000000001,Inf
320085,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,2021-11-05,NM,35013,"{'type': 'Point', 'coordinates': [-106.728271, 32.322657]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dona Ana County,NM,92.5,80.3,218195,0.07499999999999996,NA
451301,REAGAN MEMORIAL HOSPITAL,2021-11-05,TX,48383,"{'type': 'Point', 'coordinates': [-101.461587, 31.201651]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Reagan County,TX,53,47.9,3849,0.47,NA
150037,HANCOCK REGIONAL HOSPITAL,2021-11-05,IN,18059,"{'type': 'Point', 'coordinates': [-85.769609, 39.795065]}",278,726,725,1,1,1004,0.27689243027888444,0.014121802685520797,50,922.25,1122.25,0,Hancock County,IN,79,75.2,78168,0.20999999999999996,4.736819495960657
050108,"SUTTER MEDICAL CENTER, SACRAMENTO",2021-11-05,CA,06067,"{'type': 'Point', 'coordinates': [-121.469624, 38.570243]}",0,0,0,0,0,0,NA,NA,0,0,0,0,Sacramento County,CA,78.8,70.7,1552058,0.21200000000000008,NA
521312,MEMORIAL HOSPITAL OF LAFAYETTE COUNTY,2021-11-05,WI,55065,"{'type': 'Point', 'coordinates': [-90.110419, 42.68397]}",60,7,92,1,0,152,0.39473684210526316,0.03964643638910621,0,152,152,0,Lafayette County,WI,71.3,67.7,16665,0.28700000000000003,2.717440756790599
241312,COOK HOSPITAL,2021-11-05,MN,27137,"{'type': 'Point', 'coordinates': [-92.680032, 47.853467]}",16,0,112,1,0,128,0.125,0.029231698334171417,2.75,123.875,134.875,0,St. Louis County,MN,75,70.2,199070,0.25,-4.27617987059879
330401,ST CATHERINE OF SIENA HOSPITAL,2021-11-05,NY,36103,"{'type': 'Point', 'coordinates': [-73.220131, 40.867667]}",122,22,1287,1,0,1409,0.08658623136976579,0.007492085055038313,342.25,902.375,2271.375,0,Suffolk County,NY,87.9,80.4,1476601,0.121,-4.5933499656536165
210017,GARRETT COUNTY MEMORIAL HOSPITAL,2021-11-05,MD,24023,"{'type': 'Point', 'coordinates': [-79.40239, 39.413732]}",8,36,481,1,0,489,0.016359918200409,0.005736595699417781,150.25,111.625,712.625,0,Garrett County,MD,59,52.9,29014,0.41000000000000003,-68.61910833973228
340109,SENTARA ALBEMARLE MEDICAL CENTER,2021-11-05,NC,37139,"{'type': 'Point', 'coordinates': [-76.22002, 36.32153]}",103,554,572,1,0,675,0.15259259259259259,0.013840792809580088,23,602.5,694.5,0,Pasquotank County,NC,74.6,58,39824,0.254,-7.326705110217165
440150,TRISTAR SUMMIT MEDICAL CENTER,2021-11-05,TN,47037,"{'type': 'Point', 'coordinates': [-86.606015, 36.178002]}",0,0,0,0,0,0,NA,NA,0,0,0,0,Davidson County,TN,76.7,68.7,694144,0.23299999999999998,NA
110011,TANNER MEDICAL CENTER - CARROLLTON,2021-11-05,GA,13045,"{'type': 'Point', 'coordinates': [-85.072473, 33.570411]}",1900,1228,1090,1,1,3128,0.6074168797953964,0.008731238818698642,207.75,2528.125,3359.125,0,Carroll County,GA,31.5,28.8,119992,0.685,-8.885694437592665
050107,MARIAN REGIONAL MEDICAL CENTER,2021-11-05,CA,06083,"{'type': 'Point', 'coordinates': [-120.412675, 34.952123]}",0,0,0,0,0,0,NA,NA,0,0,0,0,Santa Barbara County,CA,83.7,73.9,446499,0.16299999999999992,NA
340159,PERSON MEMORIAL HOSPITAL,2021-11-05,NC,37145,"{'type': 'Point', 'coordinates': [-78.984445, 36.407959]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Person County,NC,71.4,60.9,39490,0.2859999999999999,NA
451309,MCCAMEY HOSPITAL,2021-11-05,TX,48461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Upton County,TX,54.9,47.9,3657,0.45100000000000007,NA
092003,BRIDGEPOINT -NATIONAL HARBOR,2021-11-05,DC,11001,"{'type': 'Point', 'coordinates': [-77.012392, 38.824709]}",87,288,276,1,1,375,0.232,0.021797614548385795,95,268.75,648.75,0,District of Columbia,DC,84.3,69.9,705749,0.15700000000000003,3.440743473718965
520027,ASCENSION COLUMBIA ST MARY'S HOSPITAL OZAUKEE,2021-11-05,WI,55089,"{'type': 'Point', 'coordinates': [-87.92415, 43.25618]}",0,0,0,0,0,0,NA,NA,0,0,0,0,Ozaukee County,WI,81.3,76.3,89221,0.18700000000000006,NA
361327,COMMUNITY HOSPITALS AND WELLNESS CENTERS,2021-11-05,OH,39171,"{'type': 'Point', 'coordinates': [-84.595327, 41.589324]}",0,0,0,0,0,0,NA,NA,0,0,0,0,Williams County,OH,53.7,50.7,36692,0.46299999999999997,NA
121306,SAMUEL MAHELONA MEMORIAL HOSPITAL,2021-11-05,HI,15007,"{'type': 'Point', 'coordinates': [-159.314181, 22.087748]}",4,0,163,1,0,167,0.023952095808383235,0.011831752902049015,4.75,151.875,170.875,0,Kauai County,HI,0,0,72293,1,-82.49393917131125
050496,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,2021-11-05,CA,06013,"{'type': 'Point', 'coordinates': [-122.034238, 37.982963]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Contra Costa County,CA,91.2,84.5,1153526,0.08799999999999997,NA
100110,OSCEOLA REGIONAL MEDICAL CENTER,2021-11-05,FL,12097,"{'type': 'Point', 'coordinates': [-81.410196, 28.300924]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Osceola County,FL,91.1,78,375751,0.08900000000000008,NA
450677,TEXAS HEALTH HUGULEY HOSPITAL FORT WORTH SOUTH,2021-11-05,TX,48251,"{'type': 'Point', 'coordinates': [-97.319102, 32.585454]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Johnson County,TX,59.1,52,175817,0.40900000000000003,NA
140089,MC DONOUGH DISTRICT HOSPITAL,2021-11-05,IL,17109,"{'type': 'Point', 'coordinates': [-90.664661, 40.447909]}",66,440,440,1,1,506,0.13043478260869565,0.01497174876413439,14.75,470.125,529.125,0,McDonough County,IL,54.8,51.2,29682,0.45200000000000007,-21.478133413621713
210038,UNIVERSITY OF MD MEDICAL CENTER MIDTOWN CAMPUS,2021-11-05,MD,24510,NA,0,0,0,0,0,0,NA,NA,1431.75,-2147.625,3579.375,0,Baltimore city,MD,74.5,67.1,593490,0.255,NA
061306,LINCOLN HEALTH HOSPITAL,2021-11-05,CO,08073,"{'type': 'Point', 'coordinates': [-103.473895, 39.137901]}",17,0,179,1,0,196,0.08673469387755102,0.020103277572595193,28.5,120.25,234.25,0,Lincoln County,CO,0,39.3,5701,1,-45.42867713110687
452091,TYLER CONTINUECARE HOSPITAL (AT MOTHER FRANCES),2021-11-05,TX,48423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Smith County,TX,58.3,51.5,232751,0.41700000000000004,NA
330234,WESTCHESTER MEDICAL CENTER,2021-11-05,NY,36119,"{'type': 'Point', 'coordinates': [-73.803701, 41.087189]}",22,1566,7837,1,0,7859,0.0027993383382109685,5.959850017326483e-4,178.5,7316,8030,0,Westchester County,NY,92.7,82.3,967506,0.07299999999999995,-117.78930922372466
520033,ASPIRUS RIVERVIEW HOSPITAL & CLINICS INC,2021-11-05,WI,55141,"{'type': 'Point', 'coordinates': [-89.829544, 44.382199]}",134,37,330,1,0,464,0.28879310344827586,0.021039353871078765,135.25,264.625,805.625,0,Wood County,WI,71.7,67.2,72999,0.2829999999999999,0.2753460721167529
330218,OSWEGO HOSPITAL,2021-11-05,NY,36075,"{'type': 'Point', 'coordinates': [-76.516001, 43.454141]}",37,12,1144,1,0,1181,0.03132938187976291,0.005069195350290119,50.75,1067.375,1270.375,0,Oswego County,NY,67.5,64.1,117124,0.32499999999999996,-57.93239317625227
670067,BAYLOR SCOTT AND WHITE ORTHOPEDIC AND SPINE HOSPI,2021-11-05,TX,48439,"{'type': 'Point', 'coordinates': [-97.116346, 32.682512]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tarrant County,TX,71.1,63.1,2102515,0.28900000000000003,NA
390329,EINSTEIN MEDICAL CENTER MONTGOMERY,2021-11-05,PA,42091,"{'type': 'Point', 'coordinates': [-75.345017, 40.151309]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Montgomery County,PA,99.9,72.7,830915,9.999999999998899e-4,NA
360276,MH ST ELIZABETH BOARDMAN HOSPITAL,2021-11-05,OH,39099,"{'type': 'Point', 'coordinates': [-80.662744, 40.994957]}",581,13,628,1,0,1209,0.48056244830438377,0.014369062598295934,21,1139.5,1223.5,0,Mahoning County,OH,65.3,61.4,228683,0.347,9.29513998499967
050124,USC VERDUGO HILLS HOSPITAL,2021-11-05,CA,06037,"{'type': 'Point', 'coordinates': [-118.216087, 34.205611]}",32,0,914,1,0,946,0.03382663847780127,0.005877753684834993,33.25,881.375,1014.375,0,Los Angeles County,CA,83.5,73.1,10039107,0.16500000000000004,-22.316920469232155
100050,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,2021-11-05,FL,12086,"{'type': 'Point', 'coordinates': [-80.312092, 25.866662]}",527,482,482,1,1,1009,0.5222993062438057,0.015725051533444324,0,1009,1009,0,Miami-Dade County,FL,99.9,89.8,2716940,9.999999999998899e-4,33.15088062732876
050313,SUTTER TRACY COMMUNITY HOSPITAL,2021-11-05,CA,06077,"{'type': 'Point', 'coordinates': [-121.43494, 37.744232]}",0,0,0,0,0,0,NA,NA,0,0,0,0,San Joaquin County,CA,91,67.5,762148,0.08999999999999997,NA
151309,ASCENSION ST VINCENT CLAY,2021-11-05,IN,18021,"{'type': 'Point', 'coordinates': [-87.111688, 39.526841]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clay County,IN,69.5,64.1,26225,0.30500000000000005,NA
470003,UNIVERSITY OF VERMONT MEDICAL CENTER,2021-11-05,VT,50007,"{'type': 'Point', 'coordinates': [-73.19633, 44.480715]}",NA,NA,NA,NA,NA,NA,NA,NA,317,8519.5,9787.5,NA,Chittenden County,VT,82.3,73.4,163774,0.17700000000000005,NA
270051,KALISPELL REGIONAL MEDICAL CENTER,2021-11-05,MT,30029,"{'type': 'Point', 'coordinates': [-114.324965, 48.215324]}",1368,2005,2001,1,1,3373,0.4055736732878743,0.008454262443342507,3,3368.5,3380.5,0,Flathead County,MT,51.6,46.2,103806,0.484,-9.276542718860615
050324,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,2021-11-05,CA,06073,"{'type': 'Point', 'coordinates': [-117.223022, 32.8855]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,San Diego County,CA,99.9,61.3,3338330,9.999999999998899e-4,NA
490020,JOHN RANDOLPH MEDICAL CENTER,2021-11-05,VA,51670,"{'type': 'Point', 'coordinates': [-77.291932, 37.307334]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hopewell city,VA,44.1,37.9,22529,0.5589999999999999,NA
190017,OPELOUSAS GENERAL HEALTH SYSTEM,2021-11-05,LA,22097,"{'type': 'Point', 'coordinates': [-92.075785, 30.543457]}",482,31,742,1,0,1224,0.3937908496732026,0.013965398896169554,38.5,1097.25,1251.25,0,St. Landry Parish,LA,53.1,47.5,82124,0.469,-5.38539220297
360351,CRYSTAL CLINIC ORTHOPAEDIC CENTER,2021-11-05,OH,39153,"{'type': 'Point', 'coordinates': [-81.512125, 41.097149]}",728,0,671,1,0,1399,0.5203716940671909,0.013356737104411529,300,649,1849,0,Summit County,OH,70.7,67.2,541013,0.2929999999999999,17.022996880884442
360044,WAYNE HOSPITAL,2021-11-05,OH,39037,"{'type': 'Point', 'coordinates': [-84.635146, 40.088791]}",NA,NA,NA,NA,NA,NA,NA,NA,45.75,284.375,467.375,NA,Darke County,OH,47.9,45.2,51113,0.521,NA
340107,VIDANT EDGECOMBE HOSPITAL,2021-11-05,NC,37065,"{'type': 'Point', 'coordinates': [-77.557142, 35.921645]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Edgecombe County,NC,60.9,52.5,51472,0.391,NA
420109,MCLEOD HEALTH CLARENDON,2021-11-05,SC,45027,"{'type': 'Point', 'coordinates': [-80.211853, 33.687867]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clarendon County,SC,57.4,49.6,33745,0.42600000000000005,NA
050226,AHMC ANAHEIM REGIONAL MEDICAL CENTER,2021-11-05,CA,06059,"{'type': 'Point', 'coordinates': [-117.933934, 33.847138]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orange County,CA,84.3,74.9,3175692,0.15700000000000003,NA
390107,UPMC PASSAVANT,2021-11-05,PA,42003,"{'type': 'Point', 'coordinates': [-80.016518, 40.568235]}",0,0,0,0,0,0,NA,NA,0,0,0,0,Allegheny County,PA,94.7,71.8,1216045,0.052999999999999936,NA
181330,RUSSELL COUNTY HOSPITAL,2021-11-05,KY,21207,"{'type': 'Point', 'coordinates': [-85.066891, 37.057549]}",0,0,0,0,0,0,NA,NA,0,0,0,0,Russell County,KY,57.1,51.8,17923,0.42899999999999994,NA
100244,CAPE CORAL HOSPITAL,2021-11-05,FL,12071,"{'type': 'Point', 'coordinates': [-81.940945, 26.639325]}",NA,NA,NA,NA,NA,NA,NA,NA,113.75,2037.625,2492.625,NA,Lee County,FL,74.8,65.6,770577,0.252,NA
340002,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,2021-11-05,NC,37021,"{'type': 'Point', 'coordinates': [-82.54837, 35.577942]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Buncombe County,NC,83.5,68.2,261191,0.16500000000000004,NA
171340,HERINGTON HOSPITAL,2021-11-05,KS,20041,"{'type': 'Point', 'coordinates': [-96.942235, 38.679561]}",24,0,59,1,0,83,0.2891566265060241,0.04976390909926104,5,70.5,90.5,0,Dickinson County,KS,65.4,59.9,18466,0.346,-1.1422610185344138
510029,THOMAS MEMORIAL HOSPITAL,2021-11-05,WV,54039,"{'type': 'Point', 'coordinates': [-81.727004, 38.355459]}",157,13,1548,1,0,1705,0.09208211143695015,0.007002429247115476,14,1670,1726,0,Kanawha County,WV,49.1,37.3,178124,0.509,-59.53903621872247
171353,PHILLIPS COUNTY HEALTH SYSTEMS,2021-11-05,KS,20147,"{'type': 'Point', 'coordinates': [-99.313861, 39.755887]}",62,4,68,1,0,130,0.47692307692307695,0.04380616883335231,16.75,104.875,171.875,0,Phillips County,KS,54.8,50.7,5234,0.45200000000000007,0.5689398910434145
251305,LAWRENCE COUNTY HOSPITAL CAH,2021-11-05,MS,28077,"{'type': 'Point', 'coordinates': [-90.099852, 31.553398]}",61,88,74,1,1,149,0.40939597315436244,0.04028346791648184,0,149,149,0,Lawrence County,MS,70.7,62.8,12586,0.2929999999999999,2.8894228618966418
503302,SHRINERS HOSPITAL FOR CHILDREN,2021-11-05,WA,53063,"{'type': 'Point', 'coordinates': [-117.425957, 47.651398]}",9,212,210,1,1,221,0.04072398190045249,0.013295380614902746,33.75,174.375,309.375,0,Spokane County,WA,72.2,66,522798,0.278,-17.846500598379688
451342,MITCHELL COUNTY HOSPITAL DISTRICT,2021-11-05,TX,48335,"{'type': 'Point', 'coordinates': [-100.876795, 32.389353]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mitchell County,TX,44.7,40.3,8545,0.5529999999999999,NA
230301,SURGEONS CHOICE MEDICAL CENTER,2021-11-05,MI,26125,"{'type': 'Point', 'coordinates': [-83.202675, 42.457316]}",116,152,144,1,1,268,0.43283582089552236,0.030265551882722255,3,252.5,264.5,1,Oakland County,MI,77.1,72.3,1257584,0.2290000000000001,6.734911746707198
360170,BERGER HOSPITAL,2021-11-05,OH,39129,"{'type': 'Point', 'coordinates': [-82.937592, 39.610617]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pickaway County,OH,58.3,55.1,58457,0.41700000000000004,NA
161323,MITCHELL COUNTY REGIONAL HEALTH,2021-11-05,IA,19131,"{'type': 'Point', 'coordinates': [-92.809482, 43.289076]}",NA,NA,NA,NA,NA,NA,NA,NA,168,-187,485,NA,Mitchell County,IA,58.8,56.2,10586,0.41200000000000003,NA
120019,KONA COMMUNITY HOSPITAL,2021-11-05,HI,15001,"{'type': 'Point', 'coordinates': [-155.91772, 19.519237]}",220,415,395,1,1,635,0.3464566929133858,0.018883165558092732,0,635,635,0,Hawaii County,HI,0.1,0,201513,0.999,-34.556881105506946
241316,BIGFORK VALLEY HOSPITAL,2021-11-05,MN,27061,"{'type': 'Point', 'coordinates': [-93.646822, 47.746885]}",0,0,0,0,0,0,NA,NA,319.25,-478.875,798.125,0,Itasca County,MN,65.3,62,45130,0.347,NA
490067,SOUTHSIDE REGIONAL MEDICAL CENTER,2021-11-05,VA,51730,"{'type': 'Point', 'coordinates': [-77.361466, 37.183654]}",412,63,703,1,0,1115,0.3695067264573991,0.014454862652893774,98,968,1360,0,Petersburg city,VA,48.9,41.8,31346,0.511,-9.788628016764642
151335,ASCENSION ST VINCENT DUNN,2021-11-05,IN,18093,"{'type': 'Point', 'coordinates': [-86.493335, 38.853488]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lawrence County,IN,60.1,55.6,45370,0.399,NA
130028,PORTNEUF MEDICAL CENTER,2021-11-05,ID,16005,"{'type': 'Point', 'coordinates': [-112.4189, 42.872621]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bannock County,ID,63.9,56.9,87808,0.361,NA
390198,MILLCREEK COMMUNITY HOSPITAL,2021-11-05,PA,42049,"{'type': 'Point', 'coordinates': [-80.093739, 42.074173]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Erie County,PA,77.7,65.5,269728,0.22299999999999998,NA
190005,UNIVERSITY MEDICAL CENTER NEW ORLEANS,2021-11-05,LA,22071,"{'type': 'Point', 'coordinates': [-90.08091, 29.961092]}",0,0,0,0,0,0,NA,NA,0,0,0,0,Orleans Parish,LA,82.6,73.4,390144,0.17400000000000004,NA
250152,MISSISSIPPI METHODIST REHAB CTR,2021-11-05,MS,28049,"{'type': 'Point', 'coordinates': [-90.17218, 32.32683]}",0,0,0,0,0,0,NA,NA,0,0,0,0,Hinds County,MS,70.7,63.4,231840,0.2929999999999999,NA
370097,SOUTHWESTERN MEDICAL CENTER,2021-11-05,OK,40031,"{'type': 'Point', 'coordinates': [-98.463212, 34.594383]}",153,0,338,1,0,491,0.31160896130346233,0.020901710458216167,13,467.5,519.5,0,Comanche County,OK,78.9,65.9,120749,0.21099999999999997,4.813431967904541
070002,ST FRANCIS HOSPITAL & MEDICAL CENTER,2021-11-05,CT,09003,"{'type': 'Point', 'coordinates': [-72.699487, 41.775036]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hartford County,CT,88.2,80,891720,0.118,NA
330222,SARATOGA HOSPITAL,2021-11-05,NY,36091,"{'type': 'Point', 'coordinates': [-73.797121, 43.084761]}",NA,NA,NA,NA,NA,NA,NA,NA,144.5,2726.75,3304.75,NA,Saratoga County,NY,88.5,82.5,229863,0.11499999999999999,NA
650003,GUAM REGIONAL MEDICAL CITY,2021-11-05,GU,66010,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,146,146,NA,Guam,GU,0,76.8,168489,1,NA
450809,NORTH AUSTIN MEDICAL CENTER,2021-11-05,TX,48453,"{'type': 'Point', 'coordinates': [-97.708006, 30.412252]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Travis County,TX,83.3,73.5,1273954,0.16700000000000004,NA
521345,WESTFIELDS HOSPITAL AND CLINIC,2021-11-05,WI,55109,"{'type': 'Point', 'coordinates': [-92.553215, 45.1174]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,St. Croix County,WI,59.8,54.4,90687,0.402,NA
111335,LIBERTY REGIONAL MEDICAL CENTER,2021-11-05,GA,13179,NA,68,355,345,1,1,423,0.1607565011820331,0.0178590388415656,55.5,351,573,0,Liberty County,GA,62.7,55,61435,0.373,-11.884374108867817
250001,UNIVERSITY OF MISSISSIPPI MED CENTER,2021-11-05,MS,28049,"{'type': 'Point', 'coordinates': [-90.17558, 32.328783]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hinds County,MS,70.7,63.4,231840,0.2929999999999999,NA
